startup_id,company_age_years,founder_count,employees_size_numeric,funding_rounds,investor_count,total_funding_usd,funding_per_round,employee_size_category,city,state,primary_industry,startup_stage,launch_year,last_funding_date,success_label,success_score,risk_level,estimated_revenue_usd,growth_rate_percent,is_active
ST_02367,9.079409878603354,1,2,8,10,3578289478.575017,447286184.8218771,Small (1-10),Bengaluru,Karnataka,FinTech,Scale Stage,2014,2025-12-20,Low,46,High Risk,56458.97539898206,8.425743736372388,True
ST_02368,15.0,1,2,8,10,18560483812.446945,2320060476.555868,Small (1-10),Hyderabad,Telangana,HealthTech,Scale Stage,2009,2025-01-16,Low,26,High Risk,66948.33905735226,10.494430300968315,True
ST_02369,15.0,2,2,8,13,12016266734.900072,1502033341.862509,Small (1-10),Bengaluru,Karnataka,SaaS,Scale Stage,2009,2025-05-14,Low,48,High Risk,114932.1968269641,38.29984973987319,True
ST_02370,12.006517239593755,1,2,4,9,1220113869.7776015,305028467.44440037,Small (1-10),Kolkata,West Bengal,E-commerce,Scale Stage,2011,2025-01-25,Low,36,High Risk,150245.30419194873,28.033212612416836,True
ST_02371,15.0,1,2,6,9,20536509316.662132,3422751552.777022,Small (1-10),Ahmedabad,Gujarat,FinTech,Scale Stage,2009,2025-06-06,Low,40,High Risk,167898.06066708572,12.180852369764317,True
ST_02372,1.8307651394348274,1,2,2,6,1213254818.4452724,606627409.2226362,Small (1-10),Mumbai,Maharashtra,FinTech,Growth Stage,2022,2025-12-24,Low,43,High Risk,90655.86129662095,76.7089413276007,True
ST_02373,14.697071398266248,3,2,8,8,5862949291.370371,732868661.4212964,Small (1-10),Mumbai,Maharashtra,HealthTech,Scale Stage,2009,2023-11-01,Low,37,High Risk,62673.67540923567,15.621603283340312,True
ST_02374,15.0,1,2,8,14,4562175851.866051,570271981.4832563,Small (1-10),Delhi NCR,Delhi,EdTech,Scale Stage,2009,2024-12-11,Low,36,High Risk,141106.62597273657,28.765870516874617,True
ST_02375,10.098959899140413,1,2,4,10,1249062420.542595,312265605.1356487,Small (1-10),Chennai,Tamil Nadu,HealthTech,Scale Stage,2013,2025-12-03,Low,24,High Risk,165291.32298782305,14.951654388879694,True
ST_02376,15.0,2,2,8,9,6654000299.389816,831750037.423727,Small (1-10),Bengaluru,Karnataka,FinTech,Scale Stage,2009,2025-10-23,Low,43,High Risk,129208.45683965205,29.556130157892724,True
ST_02377,3.2583206541837675,2,2,5,10,12632703713.248817,2526540742.6497636,Small (1-10),Mumbai,Maharashtra,FinTech,Scale Stage,2020,2025-06-03,Low,42,High Risk,123884.23830002733,29.900074671853197,False
ST_02378,13.305808609410276,4,2,8,14,18683914392.413548,2335489299.0516934,Small (1-10),Bengaluru,Karnataka,E-commerce,Scale Stage,2010,2025-07-07,Low,28,High Risk,52197.92365727722,18.823434664647657,True
ST_02379,15.0,1,2,8,20,3910022943.5965905,488752867.9495738,Small (1-10),Chennai,Tamil Nadu,SaaS,Scale Stage,2009,2025-06-28,Low,46,High Risk,126853.86267428278,14.265610583205493,True
ST_02380,13.301870390702577,1,2,5,10,2885311180.7508497,577062236.15017,Small (1-10),Pune,Maharashtra,EdTech,Scale Stage,2010,2025-12-21,Low,47,High Risk,167944.49958405027,38.74779946030787,True
ST_02381,15.0,2,2,8,12,1496052131.1107297,187006516.3888412,Small (1-10),Pune,Maharashtra,AI/ML,Scale Stage,2009,2025-07-15,Low,24,High Risk,166177.76712557094,7.7475975505787495,True
ST_02382,7.572324201058681,1,2,8,10,4913485537.102596,614185692.1378245,Small (1-10),Hyderabad,Telangana,SaaS,Scale Stage,2016,2025-12-24,Low,46,High Risk,139808.6948123582,27.27908729151774,False
ST_02383,13.629015786401506,2,2,7,11,17620208729.80241,2517172675.6860585,Small (1-10),Hyderabad,Telangana,SaaS,Scale Stage,2010,2025-07-03,Low,32,High Risk,129092.24330887826,37.70240553933435,False
ST_02384,14.32291044026789,1,2,8,11,2511008858.959903,313876107.36998785,Small (1-10),Ahmedabad,Gujarat,FinTech,Scale Stage,2009,2026-01-01,Low,35,High Risk,98314.55116925917,10.764025232574692,True
ST_02385,5.977450986818347,3,2,8,12,53764185358.888,6720523169.861,Small (1-10),Ahmedabad,Gujarat,Manufacturing,Scale Stage,2018,2025-10-25,Low,44,High Risk,169134.3999552678,37.5830170913191,True
ST_02386,8.886026582423161,2,2,4,7,28473002335.726036,7118250583.931509,Small (1-10),Mumbai,Maharashtra,Media,Scale Stage,2015,2025-07-13,Low,33,High Risk,94770.88885924543,18.182724878195383,True
ST_02387,15.0,4,2,8,11,5571807089.101846,696475886.1377307,Small (1-10),Hyderabad,Telangana,HealthTech,Scale Stage,2009,2025-10-12,Low,49,High Risk,155125.23552641593,9.31060103664951,True
ST_02388,4.38109205792336,3,2,8,12,3493865453.4431896,436733181.6803987,Small (1-10),Bengaluru,Karnataka,FinTech,Scale Stage,2019,2025-05-26,Low,49,High Risk,151045.32000962965,36.01166974642277,True
ST_02389,8.111425247015404,5,2,7,13,4161025656.528228,594432236.6468897,Small (1-10),Pune,Maharashtra,Manufacturing,Scale Stage,2015,2025-10-21,Low,28,High Risk,183918.36552115696,37.89054480168971,False
ST_02390,13.91132449782758,2,2,3,4,1434221747.1872156,478073915.72907186,Small (1-10),Mumbai,Maharashtra,FinTech,Scale Stage,2010,2026-01-15,Low,45,High Risk,132440.0597202772,13.23072994914255,True
ST_02391,15.0,1,2,5,10,8132674947.893339,1626534989.5786679,Small (1-10),Mumbai,Maharashtra,HealthTech,Scale Stage,2009,2025-06-06,Low,25,High Risk,152423.10179796166,25.97390101350779,True
ST_02392,15.0,4,2,8,10,9707555875.16187,1213444484.3952336,Small (1-10),Bengaluru,Karnataka,SaaS,Scale Stage,2009,2025-06-26,Low,34,High Risk,71034.34413689986,23.486089842245665,True
ST_02393,9.439479073846048,4,2,8,19,7573789674.7951355,946723709.3493919,Small (1-10),Mumbai,Maharashtra,HealthTech,Scale Stage,2014,2025-04-04,Low,24,High Risk,66617.9704507983,28.44735887701096,True
ST_02394,14.875837003597203,4,2,3,7,934344497.2977829,311448165.7659276,Small (1-10),Bengaluru,Karnataka,AI/ML,Scale Stage,2009,2024-03-22,Low,23,High Risk,101634.2331130708,23.668597100685442,True
ST_02395,12.170339237245237,2,2,8,9,8750103725.195011,1093762965.6493764,Small (1-10),Bengaluru,Karnataka,FinTech,Scale Stage,2011,2025-05-12,Low,28,High Risk,72230.54482313432,33.77063054558259,True
ST_02396,15.0,3,2,7,13,12027589553.73914,1718227079.1055913,Small (1-10),Mumbai,Maharashtra,FinTech,Scale Stage,2009,2025-11-20,Low,21,High Risk,142390.74139076684,36.78890418497272,True
ST_02397,9.349314311154602,5,2,5,11,1014232757.8939891,202846551.57879782,Small (1-10),Hyderabad,Telangana,HealthTech,Scale Stage,2014,2025-05-10,Low,38,High Risk,80149.91566690446,20.708891894749552,True
ST_02398,6.161040050806496,2,2,8,10,30125852914.42593,3765731614.3032413,Small (1-10),Mumbai,Maharashtra,Media,Scale Stage,2017,2024-10-04,Low,39,High Risk,137397.049030608,15.778412874014913,True
ST_02399,6.34538227646038,1,2,8,11,2390664546.62884,298833068.328605,Small (1-10),Mumbai,Maharashtra,FinTech,Scale Stage,2017,2025-09-03,Low,43,High Risk,100081.37761482864,12.138320592572645,True
ST_02400,15.0,5,2,6,11,7765823824.54422,1294303970.75737,Small (1-10),Pune,Maharashtra,AI/ML,Scale Stage,2009,2025-11-06,Low,37,High Risk,167468.14072251538,14.119512738991636,True
ST_02401,13.018005258353178,1,2,8,11,3250596788.238523,406324598.5298154,Small (1-10),Delhi NCR,Delhi,Logistics,Scale Stage,2010,2026-01-16,Low,39,High Risk,176704.98093511083,8.791458206010773,True
ST_02402,12.677844043971016,2,2,6,9,150833174202.51086,25138862367.085144,Small (1-10),Chennai,Tamil Nadu,HealthTech,Scale Stage,2011,2025-11-18,Low,39,High Risk,187012.95457183965,10.6691924098842,True
ST_02403,6.227636985304985,5,2,8,13,1467145965.2366507,183393245.65458134,Small (1-10),Mumbai,Maharashtra,Media,Scale Stage,2017,2025-10-16,Low,23,High Risk,78413.94924340436,13.203878701416661,True
ST_02404,13.915033159632289,1,2,8,11,2532969220.4520116,316621152.55650145,Small (1-10),Hyderabad,Telangana,HealthTech,Scale Stage,2010,2025-02-04,Low,32,High Risk,193340.1317044655,5.595341219992582,True
ST_02405,14.649563411702117,4,2,8,11,48110037451.7392,6013754681.4674,Small (1-10),Bengaluru,Karnataka,E-commerce,Scale Stage,2009,2023-06-20,Low,33,High Risk,135986.16099249932,27.175761148585604,True
ST_02406,7.761601740433697,1,2,8,15,2738350439.8657813,342293804.98322266,Small (1-10),Chennai,Tamil Nadu,SaaS,Scale Stage,2016,2025-08-09,Low,33,High Risk,106831.7478796956,21.398243863836527,True
ST_02407,8.745005948709336,1,2,8,13,2959109737.6697383,369888717.2087173,Small (1-10),Bengaluru,Karnataka,E-commerce,Scale Stage,2015,2025-11-29,Low,24,High Risk,196560.0132791486,15.02519815307739,True
ST_02408,7.09573484504149,2,2,4,8,3166942114.7585516,791735528.6896379,Small (1-10),Mumbai,Maharashtra,HealthTech,Scale Stage,2016,2024-07-05,Low,28,High Risk,94327.50872433555,29.793053479491334,True
ST_02409,15.0,2,2,7,7,2955518160.4304714,422216880.0614959,Small (1-10),Bengaluru,Karnataka,E-commerce,Scale Stage,2009,2026-01-13,Low,21,High Risk,113322.76520353282,18.086104784701227,True
ST_02410,6.558978673212309,3,2,8,12,6942339898.916514,867792487.3645643,Small (1-10),Hyderabad,Telangana,AI/ML,Scale Stage,2017,2025-10-08,Low,29,High Risk,94962.95580626189,14.223804255000775,True
ST_02411,15.0,1,2,4,8,991145254.3344783,247786313.58361956,Small (1-10),Bengaluru,Karnataka,FinTech,Scale Stage,2009,2025-10-10,Low,25,High Risk,105135.30343553082,13.669039691976208,True
ST_02412,7.45489229917115,5,2,6,13,24369485891.375996,4061580981.8959994,Small (1-10),Mumbai,Maharashtra,Media,Scale Stage,2016,2025-12-12,Low,33,High Risk,123502.8509734191,24.394929336299793,True
ST_02413,3.046837903058798,4,2,2,8,28157290807.474068,14078645403.737034,Small (1-10),Chennai,Tamil Nadu,Manufacturing,Growth Stage,2020,2026-01-12,Low,35,High Risk,179026.78458292302,80.37738074469883,True
ST_02414,15.0,2,2,8,11,139815674388.85513,17476959298.60689,Small (1-10),Bengaluru,Karnataka,SaaS,Scale Stage,2009,2025-12-13,Low,24,High Risk,121918.90315292739,14.079409465580499,True
ST_02415,5.829106664444844,2,2,8,10,89269142365.69316,11158642795.711645,Small (1-10),Bengaluru,Karnataka,FinTech,Scale Stage,2018,2026-01-05,Low,29,High Risk,126456.75429878302,18.147782119364386,True
ST_02416,7.067925655403596,3,2,8,13,18257405886.67727,2282175735.8346586,Small (1-10),Hyderabad,Telangana,SaaS,Scale Stage,2016,2025-08-07,Low,36,High Risk,92400.8430363349,28.648365052734288,True
ST_02417,12.12664931015595,2,2,4,12,27273758040.44741,6818439510.111853,Small (1-10),Hyderabad,Telangana,SaaS,Scale Stage,2011,2025-08-02,Low,32,High Risk,148214.47951337264,13.697881759813548,True
ST_02418,15.0,3,2,8,9,10520866826.270016,1315108353.283752,Small (1-10),Bengaluru,Karnataka,E-commerce,Scale Stage,2009,2025-05-08,Low,30,High Risk,50370.74700542894,20.316568408658384,True
ST_02419,10.849260534604591,2,2,7,12,4666242429.54179,666606061.3631128,Small (1-10),Bengaluru,Karnataka,AI/ML,Scale Stage,2013,2025-07-01,Low,48,High Risk,144122.62245430917,22.083941052310504,True
ST_02420,8.811506617470329,3,2,7,8,2639044837.6314006,377006405.3759144,Small (1-10),Mumbai,Maharashtra,HealthTech,Scale Stage,2015,2024-11-02,Low,36,High Risk,126648.32047306478,18.192673328892184,False
ST_02421,12.18170959689747,1,2,8,9,114615396116.43501,14326924514.554377,Small (1-10),Bengaluru,Karnataka,SaaS,Scale Stage,2011,2026-01-11,Low,38,High Risk,153601.49399888763,23.359419410862095,True
ST_02422,15.0,4,2,8,13,4735135224.700344,591891903.087543,Small (1-10),Pune,Maharashtra,SaaS,Scale Stage,2009,2025-01-29,Low,44,High Risk,114166.62947168299,25.155125402254782,True
ST_02423,11.083964940454798,2,2,2,6,5774467485.092595,2887233742.5462976,Small (1-10),Delhi NCR,Delhi,FinTech,Scale Stage,2012,2025-07-12,Low,40,High Risk,79676.71208284382,31.15093239691519,True
ST_02424,14.195898022285247,3,2,8,15,26676208734.86387,3334526091.8579836,Small (1-10),Bengaluru,Karnataka,FinTech,Scale Stage,2009,2025-12-18,Low,35,High Risk,191191.22870319465,17.31435848124614,True
ST_02425,15.0,3,2,8,13,10839687624.111315,1354960953.0139143,Small (1-10),Delhi NCR,Delhi,FinTech,Scale Stage,2009,2026-01-17,Low,41,High Risk,126364.24247101555,14.1152999313053,True
ST_02426,15.0,3,2,8,10,152362298155.5768,19045287269.4471,Small (1-10),Bengaluru,Karnataka,FinTech,Scale Stage,2009,2025-12-13,Low,30,High Risk,72158.21280732822,11.451032571197072,True
ST_02427,14.723648775183003,1,2,8,11,2223250920.7471967,277906365.0933996,Small (1-10),Bengaluru,Karnataka,E-commerce,Scale Stage,2009,2025-11-14,Low,30,High Risk,189729.39976796354,14.067756186154835,True
ST_02428,15.0,3,2,8,11,19393819060.365826,2424227382.545728,Small (1-10),Pune,Maharashtra,EdTech,Scale Stage,2009,2025-12-05,Low,35,High Risk,104741.7639160101,7.008590712773541,False
ST_02429,4.242402318672457,1,2,6,9,9337877453.494156,1556312908.9156926,Small (1-10),Hyderabad,Telangana,HealthTech,Scale Stage,2019,2025-11-08,Low,41,High Risk,72955.40179044375,37.30715243215105,True
ST_02430,6.564844658805677,1,2,8,11,4988740917.745619,623592614.7182024,Small (1-10),Pune,Maharashtra,AI/ML,Scale Stage,2017,2025-11-11,Low,32,High Risk,104999.80485407777,19.708327878483644,True
ST_02431,13.154776102530768,5,2,7,11,11900332866.506962,1700047552.3581374,Small (1-10),Delhi NCR,Delhi,Logistics,Scale Stage,2010,2025-12-14,Low,20,High Risk,60386.699260521615,12.336273244202475,True
ST_02432,9.313823754376275,3,2,8,11,2272156879.1424584,284019609.8928073,Small (1-10),Mumbai,Maharashtra,Media,Scale Stage,2014,2026-01-17,Low,38,High Risk,136786.39294407805,39.476686391118754,True
ST_02433,5.33853922528769,5,2,7,12,4955934511.687941,707990644.5268487,Small (1-10),Bengaluru,Karnataka,FinTech,Scale Stage,2018,2025-04-26,Low,35,High Risk,88817.22212061367,24.512871776901832,True
ST_02434,13.36825026119437,1,2,6,8,8940007546.409237,1490001257.7348728,Small (1-10),Bengaluru,Karnataka,SaaS,Scale Stage,2010,2025-09-04,Low,21,High Risk,124906.56946457796,37.488253743609974,False
ST_02435,10.52584665998052,1,2,8,12,1371616764.475504,171452095.559438,Small (1-10),Ahmedabad,Gujarat,AgriTech,Scale Stage,2013,2025-08-30,Low,48,High Risk,142954.63378998422,10.561268606986438,True
ST_02436,4.226648857402521,3,2,5,10,12702313898.777472,2540462779.755494,Small (1-10),Bengaluru,Karnataka,AI/ML,Scale Stage,2019,2026-01-16,Low,20,High Risk,153637.39640739205,24.01300190314208,True
ST_02437,14.681614183801843,2,2,7,14,323653999.12156284,46236285.58879469,Small (1-10),Bengaluru,Karnataka,AI/ML,Scale Stage,2009,2025-11-09,Low,28,High Risk,165964.82803153814,20.256074346546427,True
ST_02438,12.864929575059255,1,2,5,11,1618517549.1593459,323703509.8318692,Small (1-10),Delhi NCR,Delhi,FinTech,Scale Stage,2011,2025-05-08,Low,44,High Risk,180051.45895082684,30.380872764211542,False
ST_02439,15.0,1,2,6,11,21711439277.538227,3618573212.923038,Small (1-10),Bengaluru,Karnataka,AI/ML,Scale Stage,2009,2025-10-25,Low,31,High Risk,100099.38062101832,26.85688310819327,True
ST_02440,7.304141480316308,1,2,8,11,4934312324.514005,616789040.5642506,Small (1-10),Hyderabad,Telangana,AI/ML,Scale Stage,2016,2025-06-22,Low,45,High Risk,113006.55044935981,27.148812271869847,True
ST_02441,10.70976586178736,2,2,8,18,1188822598.4507592,148602824.8063449,Small (1-10),Mumbai,Maharashtra,Media,Scale Stage,2013,2024-09-29,Low,29,High Risk,143129.62449349024,29.254521867826977,True
ST_02442,11.460784282053739,4,2,8,16,2105852454.8734288,263231556.8591786,Small (1-10),Bengaluru,Karnataka,FinTech,Scale Stage,2012,2025-09-30,Low,45,High Risk,71281.49812953177,28.508735625048732,True
ST_02443,11.92566454181024,2,2,8,14,997833339.323213,124729167.41540162,Small (1-10),Bengaluru,Karnataka,SaaS,Scale Stage,2012,2025-11-30,Low,23,High Risk,126299.9985556954,33.02056181329706,True
ST_02444,5.728104896965597,1,2,6,8,2489898535.9640903,414983089.3273484,Small (1-10),Hyderabad,Telangana,AI/ML,Scale Stage,2018,2025-10-06,Low,43,High Risk,132916.70979718622,6.407542256684464,True
ST_02445,12.154300083681713,1,2,8,10,959888971.7544155,119986121.46930194,Small (1-10),Mumbai,Maharashtra,E-commerce,Scale Stage,2011,2026-01-03,Low,34,High Risk,81096.2077939819,25.2063947786176,True
ST_02446,15.0,3,2,4,11,50654834695.204865,12663708673.801216,Small (1-10),Ahmedabad,Gujarat,AgriTech,Scale Stage,2009,2025-07-26,Low,33,High Risk,103495.45733480334,7.786236847334733,False
ST_02447,15.0,4,2,5,10,9789535827.13503,1957907165.4270062,Small (1-10),Ahmedabad,Gujarat,FinTech,Scale Stage,2009,2025-01-30,Low,28,High Risk,172741.13572805937,20.926716554553693,False
ST_02448,10.043802568850007,5,2,5,8,1173863472.3488574,234772694.46977147,Small (1-10),Bengaluru,Karnataka,FinTech,Scale Stage,2013,2025-07-16,Low,31,High Risk,56204.39578501644,6.076090711288433,True
ST_02449,15.0,2,2,7,10,18111823589.129715,2587403369.875674,Small (1-10),Mumbai,Maharashtra,Media,Scale Stage,2009,2025-09-12,Low,39,High Risk,193272.91494025712,29.78371501938127,True
ST_02450,15.0,2,2,8,12,17969705684.36329,2246213210.545411,Small (1-10),Bengaluru,Karnataka,FinTech,Scale Stage,2009,2025-03-09,Low,39,High Risk,125499.32096554436,38.57810669539877,True
ST_02451,15.0,3,2,8,13,4495540922.552643,561942615.3190804,Small (1-10),Delhi NCR,Delhi,EdTech,Scale Stage,2009,2025-11-09,Low,25,High Risk,194036.1881217156,23.53496350544307,True
ST_02452,6.469419589490334,2,2,8,11,1552397025.343215,194049628.16790187,Small (1-10),Delhi NCR,Delhi,EdTech,Scale Stage,2017,2025-08-08,Low,32,High Risk,141382.8128198603,15.806193233086626,True
ST_02453,9.547008729275326,2,2,7,10,499254926.7434705,71322132.39192435,Small (1-10),Pune,Maharashtra,EdTech,Scale Stage,2014,2026-01-10,Low,46,High Risk,105751.58943410862,23.78911843533251,True
ST_02454,15.0,3,2,8,12,9772879574.139008,1221609946.767376,Small (1-10),Bengaluru,Karnataka,SaaS,Scale Stage,2009,2025-09-27,Low,34,High Risk,132035.28324202166,7.866892843935929,False
ST_02455,5.901099844743272,1,2,5,6,11727662747.787842,2345532549.5575686,Small (1-10),Hyderabad,Telangana,E-commerce,Scale Stage,2018,2025-08-19,Low,27,High Risk,107656.49573375074,32.73096640781013,True
ST_02456,15.0,1,2,8,13,752431374.7334307,94053921.84167884,Small (1-10),Hyderabad,Telangana,SaaS,Scale Stage,2009,2024-12-08,Low,36,High Risk,185270.55503762723,8.830928529177955,True
ST_02457,7.764693437061029,3,2,8,8,614504693.9865791,76813086.74832238,Small (1-10),Bengaluru,Karnataka,AI/ML,Scale Stage,2016,2025-11-30,Low,38,High Risk,158478.14848763662,24.277836676040994,True
ST_02458,4.29998537354608,4,2,6,11,627259011.9826531,104543168.66377552,Small (1-10),Bengaluru,Karnataka,FinTech,Scale Stage,2019,2026-01-10,Low,21,High Risk,94260.79669649462,12.039558311653646,True
ST_02459,6.706734198663234,3,2,7,13,54878469668.151054,7839781381.164436,Small (1-10),Bengaluru,Karnataka,E-commerce,Scale Stage,2017,2025-03-29,Low,24,High Risk,191574.9882117888,10.49400420448873,True
ST_02460,15.0,4,2,8,13,5296069038.419342,662008629.8024178,Small (1-10),Chennai,Tamil Nadu,HealthTech,Scale Stage,2009,2025-08-29,Low,44,High Risk,181866.1568926853,24.232460927149774,True
ST_02461,7.1108284970762705,2,2,6,13,10410411536.28327,1735068589.380545,Small (1-10),Ahmedabad,Gujarat,Manufacturing,Scale Stage,2016,2025-12-24,Low,37,High Risk,89337.50268784033,8.022137221427354,True
ST_02462,4.5735521159863435,2,2,7,9,3166941812.483129,452420258.9261613,Small (1-10),Mumbai,Maharashtra,HealthTech,Scale Stage,2019,2025-05-18,Low,36,High Risk,188532.94505139312,33.75688600846005,True
ST_02463,15.0,1,2,8,13,7287220589.387143,910902573.6733929,Small (1-10),Delhi NCR,Delhi,Logistics,Scale Stage,2009,2025-09-28,Low,25,High Risk,123648.01072582568,32.32670691156981,True
ST_02464,15.0,1,2,8,13,12965539763.399904,1620692470.424988,Small (1-10),Mumbai,Maharashtra,E-commerce,Scale Stage,2009,2025-07-28,Low,28,High Risk,106570.62393098845,11.57326478695243,True
ST_02465,10.495867918224462,1,2,6,13,13994059634.38254,2332343272.39709,Small (1-10),Bengaluru,Karnataka,FinTech,Scale Stage,2013,2026-01-16,Low,20,High Risk,120679.56710773901,6.581590011684241,True
ST_02466,9.47960567640642,1,2,8,12,1991016911.091924,248877113.8864905,Small (1-10),Bengaluru,Karnataka,SaaS,Scale Stage,2014,2025-07-25,Low,45,High Risk,50135.57999221119,20.987341670685105,True
ST_02467,10.937297187080688,4,2,8,15,8511852446.524996,1063981555.8156245,Small (1-10),Delhi NCR,Delhi,FinTech,Scale Stage,2013,2025-07-11,Low,42,High Risk,131229.44329003617,26.495998557272742,True
ST_02468,8.815911778863443,2,2,7,10,4236719549.5621314,605245649.9374473,Small (1-10),Delhi NCR,Delhi,Logistics,Scale Stage,2015,2025-03-22,Low,23,High Risk,53101.051943583276,21.936673809795234,True
ST_02469,12.302384256451953,4,2,8,10,1940656958.8212318,242582119.85265398,Small (1-10),Delhi NCR,Delhi,E-commerce,Scale Stage,2011,2024-12-14,Low,42,High Risk,133617.87941693558,39.71952260069045,True
ST_02470,7.189803281159245,3,2,8,16,52370357827.632416,6546294728.454052,Small (1-10),Pune,Maharashtra,AI/ML,Scale Stage,2016,2025-03-21,Low,21,High Risk,181723.87581912245,33.91132334651268,True
ST_02471,7.942373127714072,1,2,6,7,32183312444.474697,5363885407.41245,Small (1-10),Bengaluru,Karnataka,AI/ML,Scale Stage,2016,2025-09-28,Low,36,High Risk,54258.647481347354,32.49730009599041,True
ST_02472,5.634162147232126,2,2,6,13,13386447003.138237,2231074500.5230393,Small (1-10),Chennai,Tamil Nadu,Manufacturing,Scale Stage,2018,2025-08-07,Low,45,High Risk,139319.27435226142,11.974197992498238,True
ST_02473,5.685926848519811,3,2,7,12,5903542008.061492,843363144.0087845,Small (1-10),Hyderabad,Telangana,SaaS,Scale Stage,2018,2025-11-14,Low,36,High Risk,92578.14074248592,14.98296140855528,True
ST_02474,15.0,2,2,8,12,2102192918.4136546,262774114.80170682,Small (1-10),Hyderabad,Telangana,SaaS,Scale Stage,2009,2024-12-27,Low,22,High Risk,166086.89809455822,34.747311222470316,False
ST_02475,8.979735665234008,5,2,8,12,73865963278.11546,9233245409.764433,Small (1-10),Delhi NCR,Delhi,E-commerce,Scale Stage,2015,2026-01-08,Low,47,High Risk,123763.4104862825,8.061798348271383,True
ST_02476,12.733146816520087,2,2,8,10,379784622.73784834,47473077.84223104,Small (1-10),Bengaluru,Karnataka,E-commerce,Scale Stage,2011,2023-07-16,Low,45,High Risk,56245.79475862066,8.25028712521864,True
ST_02477,5.04389465575353,1,2,8,14,1684073432.813531,210509179.10169137,Small (1-10),Hyderabad,Telangana,AI/ML,Scale Stage,2018,2025-10-08,Low,41,High Risk,68750.03486959824,6.913528372229155,True
ST_02478,15.0,2,2,5,12,28973161595.537476,5794632319.107495,Small (1-10),Hyderabad,Telangana,E-commerce,Scale Stage,2009,2025-06-21,Low,28,High Risk,156594.32417110546,10.270905640034231,True
ST_02479,13.197547844144202,4,2,4,10,8061788011.025283,2015447002.7563207,Small (1-10),Hyderabad,Telangana,HealthTech,Scale Stage,2010,2023-07-27,Low,48,High Risk,102392.80265429527,22.77082621697429,True
ST_02480,11.499931529763776,4,2,7,11,2668393084.817243,381199012.116749,Small (1-10),Mumbai,Maharashtra,Media,Scale Stage,2012,2025-05-16,Low,43,High Risk,176464.35120794483,11.733643805471678,True
ST_02481,10.415770136769558,1,2,8,10,4388451308.225822,548556413.5282278,Small (1-10),Pune,Maharashtra,Manufacturing,Scale Stage,2013,2025-07-05,Low,48,High Risk,132748.32693118896,20.15321886410214,True
ST_02482,15.0,2,2,8,14,845651531.3515463,105706441.41894329,Small (1-10),Bengaluru,Karnataka,SaaS,Scale Stage,2009,2025-11-03,Low,30,High Risk,122232.68821653485,33.72132477106054,True
ST_02483,10.952835004507214,1,2,8,15,2074090525.8330693,259261315.72913367,Small (1-10),Delhi NCR,Delhi,Logistics,Scale Stage,2013,2025-11-13,Low,22,High Risk,128134.17225070775,23.89712643658741,True
ST_02484,4.584484471926235,3,2,7,8,20908339696.82667,2986905670.975239,Small (1-10),Chennai,Tamil Nadu,DeepTech,Scale Stage,2019,2025-10-19,Low,24,High Risk,67211.15416416468,22.12943313877891,True
ST_02485,15.0,2,2,8,14,1498537452.6507468,187317181.58134335,Small (1-10),Hyderabad,Telangana,E-commerce,Scale Stage,2009,2025-08-16,Low,33,High Risk,159695.51940620408,37.964246106836335,True
ST_02486,9.194001662574498,3,2,4,12,4331869404.380789,1082967351.0951972,Small (1-10),Bengaluru,Karnataka,E-commerce,Scale Stage,2014,2025-09-13,Low,25,High Risk,104738.1967376118,39.63432087216163,True
ST_02487,8.72633811215601,3,2,8,14,1933643606.363615,241705450.79545188,Small (1-10),Delhi NCR,Delhi,EdTech,Scale Stage,2015,2024-10-14,Low,42,High Risk,175308.53263532618,13.07198086051247,True
ST_02488,15.0,1,2,8,10,3116921273.2853765,389615159.16067207,Small (1-10),Bengaluru,Karnataka,AI/ML,Scale Stage,2009,2025-10-03,Low,46,High Risk,58276.77742256771,7.8804334118131205,True
ST_02489,13.979593642008139,5,2,7,10,8274312588.200205,1182044655.4571722,Small (1-10),Hyderabad,Telangana,HealthTech,Scale Stage,2010,2024-08-20,Low,28,High Risk,147907.09659277814,13.469512308215535,True
ST_02490,6.275250357060423,3,2,7,10,17709695131.016064,2529956447.288009,Small (1-10),Bengaluru,Karnataka,E-commerce,Scale Stage,2017,2023-06-06,Low,33,High Risk,68197.73823919495,39.4394816553704,True
ST_02491,3.8249223779748953,1,2,3,5,22749612665.290043,7583204221.763348,Small (1-10),Bengaluru,Karnataka,SaaS,Growth Stage,2020,2025-03-29,Low,42,High Risk,54808.66681698565,58.63891513283246,True
ST_02492,5.030996063242371,2,2,4,7,25169552602.978348,6292388150.744587,Small (1-10),Hyderabad,Telangana,SaaS,Scale Stage,2018,2025-03-29,Low,22,High Risk,137189.77427985356,32.363817146894206,True
ST_02493,8.917613810061718,2,2,8,12,2498766620.908941,312345827.6136176,Small (1-10),Bengaluru,Karnataka,FinTech,Scale Stage,2015,2025-12-01,Low,28,High Risk,71679.22000995043,26.001422667809756,True
ST_02494,7.392006746145173,2,2,8,11,296972188.23213506,37121523.52901688,Small (1-10),Pune,Maharashtra,SaaS,Scale Stage,2016,2025-04-18,Low,27,High Risk,108456.59404192798,13.49142782786529,True
ST_02495,8.068358928131602,4,2,7,11,6136182277.780054,876597468.2542934,Small (1-10),Hyderabad,Telangana,E-commerce,Scale Stage,2015,2025-06-03,Low,22,High Risk,154033.8062738339,19.44880044175067,True
